FurID,ZeroTo30,ThirtyOneToSixty,SixtyOneToNinety,NinetyOneToOneTwenty,OneTwentyOneToOneEighty,MoreThanOneEighty
FUR17171844768,0.0,0.0,0.0,6960.82,0.0,0.0
FUR17171881722,0.0,0.0,0.0,0.0,0.0,19819.28
FUR17172037915,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17172255036,0.0,0.0,0.0,0.0,0.0,12505.64
FUR17172258540,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17172415944,13921.64,6960.82,0.0,0.0,0.0,0.0
FUR17172429268,0.0,0.0,0.0,0.0,6737.8,0.0
FUR17172435644,0.0,0.0,0.0,0.0,0.0,9909.64
FUR17172449455,0.0,0.0,0.0,0.0,0.0,16281.640000000001
FUR17172581173,0.0,0.0,0.0,0.0,0.0,41764.92
FUR17172655298,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17173116731,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17173185083,0.0,0.0,0.0,0.0,0.0,5909.64
FUR17173215490,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17173354581,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17173585828,4969.02,0.0,0.0,0.0,0.0,0.0
FUR17174051712,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17174140933,5940.12,0.0,0.0,0.0,0.0,0.0
FUR17174427862,6478.92,0.0,0.0,0.0,0.0,0.0
FUR17174494309,13921.64,6960.82,6960.82,6960.82,6960.82,0.0
FUR17175032007,12505.64,6252.82,6252.82,6252.82,6252.82,0.0
FUR17175064212,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17175168352,0.0,0.0,0.0,0.0,0.0,48844.92
FUR17175398425,0.0,0.0,0.0,0.0,4128.82,28901.739999999998
FUR17175429826,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17175610204,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17175836838,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17175842713,0.0,0.0,0.0,0.0,0.0,4128.82
FUR17175873295,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17176041997,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17176731177,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17176758867,4954.82,0.0,0.0,0.0,0.0,0.0
FUR17176810995,0.0,0.0,0.0,0.0,0.0,9909.64
FUR17176951908,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17177020614,0.0,0.0,8140.82,8140.82,8140.82,0.0
FUR17177320988,0.0,0.0,0.0,0.0,8140.82,32563.28
FUR17177561994,0.0,0.0,0.0,0.0,6960.82,27843.28
FUR17177669176,0.0,0.0,0.0,0.0,0.0,20882.46
FUR17177734577,0.0,0.0,0.0,0.0,0.0,31264.1
FUR17177840023,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17178422076,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17178521777,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17178661903,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17178669849,0.0,0.0,0.0,0.0,0.0,34683.74
FUR17179156260,0.0,0.0,0.0,0.0,4128.82,0.0
FUR17179396330,0.0,0.0,0.0,0.0,0.0,20644.1
FUR17179516472,6737.81,0.0,0.0,0.0,0.0,0.0
FUR17180181423,0.0,0.0,0.0,0.0,0.0,8257.64
FUR17180196509,0.0,0.0,0.0,0.0,13921.64,13921.64
FUR17180224817,0.0,0.0,0.0,4954.82,4954.82,0.0
FUR17180311170,0.0,0.0,0.0,0.0,0.0,20882.46
FUR17180345971,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17180435701,0.0,0.0,8140.82,0.0,0.0,0.0
FUR17180599681,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17180790890,0.0,0.0,0.0,0.0,12505.64,0.0
FUR17180822138,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17181053752,4954.82,0.0,0.0,0.0,0.0,0.0
FUR17181355339,15074.9,0.0,0.0,0.0,0.0,0.0
FUR17181594214,0.0,0.0,0.0,8140.82,0.0,32563.28
FUR17181647060,0.0,0.0,0.0,0.0,13921.64,20882.46
FUR17181828907,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17181965982,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17182016495,0.0,0.0,0.0,0.0,0.0,7758.46
FUR17182886134,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17182912557,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17182914312,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17182978235,0.0,0.0,0.0,0.0,0.0,40704.1
FUR17183328238,13921.64,6960.82,6960.82,6960.82,6960.82,0.0
FUR17183367332,0.0,0.0,0.0,0.0,4128.82,0.0
FUR17183517501,0.0,0.0,0.0,0.0,4128.82,0.0
FUR17183527825,0.0,0.0,0.0,0.0,0.0,40704.1
FUR17183531351,0.0,0.0,0.0,0.0,0.0,20882.46
FUR17183680040,0.0,0.0,0.0,0.0,0.0,55686.56
FUR17183716559,16281.64,8140.82,0.0,0.0,0.0,0.0
FUR17183880363,0.0,0.0,8140.82,0.0,0.0,0.0
FUR17184380054,0.0,0.0,0.0,0.0,6252.82,0.0
FUR17184442123,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17184472804,0.0,0.0,0.0,0.0,4954.82,0.0
FUR17184527397,0.0,0.0,0.0,0.0,0.0,4802.6
FUR17184557589,0.0,0.0,0.0,0.0,0.0,24774.1
FUR17184570480,0.0,0.0,0.0,0.0,0.0,1238.71
FUR17184596861,0.0,0.0,0.0,0.0,0.0,12505.64
FUR17185255867,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17185260613,0.0,0.0,0.0,0.0,0.0,40704.1
FUR17185274107,0.0,0.0,0.0,0.0,0.0,4128.82
FUR17185348572,0.0,0.0,0.0,0.0,4954.82,19819.28
FUR17185446781,6252.82,0.0,0.0,0.0,0.0,0.0
FUR17185456579,0.0,0.0,0.0,0.0,0.0,2320.0
FUR17185555954,6960.82,0.0,0.0,0.0,0.0,0.0
FUR17185977051,8257.64,0.010000000000218279,0.0,0.0,0.0,0.0
FUR17186046005,8140.82,0.0,0.0,0.0,0.0,0.0
FUR17186120880,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17186182202,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17186328261,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17186365512,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17186457631,0.0,0.0,0.0,0.0,6960.82,41764.92
FUR17186463571,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17186822842,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17186871698,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17187068196,0.0,0.0,0.0,0.0,0.0,7882.4
FUR17187094755,0.0,0.0,6252.82,6252.82,6252.82,0.0
FUR17187165239,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17187177942,6960.82,6960.82,6960.82,0.0,0.0,0.0
FUR17187263279,0.0,0.0,0.0,0.0,6960.82,6960.82
FUR17187281394,0.0,0.0,0.0,0.0,0.0,20882.46
FUR17187315308,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17187729803,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17187916615,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17187918595,0.0,258.42,7882.4,0.0,0.0,0.0
FUR17188017170,0.0,0.0,0.0,0.0,8140.82,0.0
FUR17188040256,4534.92,0.0,0.0,0.0,0.0,0.0
FUR17188127943,0.0,0.0,0.0,0.0,0.0,24774.1
FUR17188367728,0.0,0.0,0.0,0.0,0.0,4128.82
FUR17188439621,8258.82,0.0,0.0,0.0,0.0,0.0
FUR17188633767,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17188643522,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17188689757,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17188845200,12505.64,0.0,0.0,0.0,0.0,0.0
FUR17188859225,0.0,0.0,0.0,0.0,0.0,16515.28
FUR17188911267,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17189050304,0.0,0.0,0.0,0.0,16281.64,0.0
FUR17189061845,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17189093807,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17189538600,0.0,0.0,0.0,0.0,0.0,4128.82
FUR17189585959,0.0,0.0,0.0,0.0,0.0,48844.92
FUR17189615292,0.0,0.0,4954.82,0.0,0.0,0.0
FUR17189873031,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17190082134,0.0,0.0,0.0,0.0,4954.82,0.0
FUR17190351926,0.0,0.0,0.0,0.0,4128.82,4128.82
FUR17190452667,0.0,0.0,0.0,0.0,8257.64,12257.84
FUR17190480065,0.0,0.0,0.0,0.0,0.0,20644.1
FUR17190560546,0.0,0.0,0.0,6252.82,0.0,0.0
FUR17190641953,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17190747162,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17190821963,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17191286521,0.0,0.0,0.0,0.0,0.0,4070.41
FUR17191313585,0.0,19819.28,0.0,0.0,0.0,0.0
FUR17191322781,0.0,0.0,0.0,0.0,8140.82,16281.64
FUR17191337672,9489.74,0.0,0.0,0.0,0.0,0.0
FUR17191338749,0.0,0.0,14864.46,0.0,0.0,0.0
FUR17191433019,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17191495029,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17191625391,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17191743323,0.0,0.0,0.0,0.0,6252.82,6252.82
FUR17191880730,0.0,0.0,0.0,0.0,0.0,24774.1
FUR17192147214,8257.64,4478.73,4128.82,3778.920000000002,0.0,0.0
FUR17192250469,16281.64,0.0,0.0,0.0,0.0,0.0
FUR17192252244,0.0,0.0,0.0,0.0,16281.64,0.0
FUR17192320135,0.0,0.0,0.0,0.0,0.0,4128.82
FUR17192339661,0.0,0.0,4954.82,4954.82,0.0,0.0
FUR17192524951,118.0,0.0,0.0,0.0,0.0,0.0
FUR17193061772,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17193081401,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17193090919,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17193125149,4382.7,0.0,0.0,0.0,0.0,0.0
FUR17193188491,0.0,0.0,4954.82,4954.82,0.0,0.0
FUR17193367808,0.0,0.0,0.0,0.0,6960.82,34804.1
FUR17193451453,12505.64,0.0,0.0,0.0,0.0,0.0
FUR17194077928,14157.64,7078.82,0.0,0.0,0.0,0.0
FUR17194128546,0.0,0.0,0.0,0.0,16281.64,8140.82
FUR17194750225,0.0,0.0,0.0,0.0,0.0,40704.1
FUR17194784881,8257.64,0.010000000000218279,0.0,0.0,0.0,0.0
FUR17194872884,13921.64,0.0,0.0,0.0,0.0,0.0
FUR17194956156,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17194960750,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17195145494,0.0,0.0,0.0,0.0,0.0,12386.46
FUR17195187617,4954.82,0.0,0.0,0.0,0.0,0.0
FUR17195199178,8140.82,0.0,0.0,0.0,0.0,0.0
FUR17195274789,0.0,0.0,0.0,8140.82,8140.82,16281.64
FUR17195774840,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17195796749,0.0,7882.4,0.0,0.0,0.0,0.0
FUR17195896307,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17195911771,0.0,0.0,0.0,0.0,9909.64,9909.64
FUR17195970098,0.0,0.0,0.0,0.0,0.0,12386.46
FUR17196335576,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17196519505,0.0,0.0,0.0,0.0,6252.82,31264.1
FUR17196558960,0.0,0.0,0.0,0.0,4128.82,0.0
FUR17196778684,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17196927654,9084.82,0.0,0.0,0.0,0.0,0.0
FUR17197286567,8257.64,0.010000000000218279,0.0,0.0,0.0,0.0
FUR17197312974,0.0,0.0,0.0,0.0,6252.82,12505.64
FUR17197344255,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17197434543,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17197540665,0.0,0.0,0.0,0.0,0.0,12505.64
FUR17197566473,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17197858856,0.0,0.0,0.0,0.0,0.0,16515.28
FUR17198242107,12505.64,529.9000000000015,0.0,0.0,0.0,0.0
FUR17198245650,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17198252027,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17198398154,5674.62,0.0,0.0,0.0,0.0,0.0
FUR17198427720,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17198493749,0.0,0.0,0.0,6252.82,0.0,0.0
FUR17198516591,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17198522915,0.0,0.0,0.0,0.0,223.02,6737.799999999999
FUR17198537214,0.0,0.0,0.0,0.0,6960.82,13921.64
FUR17198550992,8022.82,0.0,0.0,0.0,0.0,0.0
FUR17198556437,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17198579915,0.0,0.0,0.0,0.0,4128.82,3499.0
FUR17198778773,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17199281279,0.0,0.0,0.0,0.0,18758.46,0.0
FUR17199345533,0.0,0.0,0.0,0.0,8140.82,16281.64
FUR17199859094,0.0,0.0,4128.82,4128.82,0.0,0.0
FUR17199929112,0.0,0.0,0.0,0.0,4954.82,4954.82
FUR17200065403,0.0,0.0,0.0,6960.82,13921.64,0.0
FUR17200098850,0.0,0.0,0.0,0.0,6960.82,0.0
FUR17200117417,13921.64,6960.82,589.9099999999999,0.0,0.0,0.0
FUR17200216651,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17200224069,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17200286886,0.0,0.0,0.0,0.0,0.0,20882.46
FUR17200823843,0.0,0.0,0.0,0.0,0.0,8129.02
FUR17201017988,9909.64,4954.82,0.0,0.0,0.0,0.0
FUR17201680840,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17201710983,0.0,0.0,0.0,13921.64,6960.82,0.0
FUR17201883609,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17202129243,0.0,0.0,0.0,6960.82,6960.82,0.0
FUR17202311422,0.0,0.0,0.0,0.0,6960.82,34804.1
FUR17202385324,0.0,0.0,0.0,0.0,0.0,9757.42
FUR17202428915,0.0,0.0,0.0,0.0,0.0,8257.64
FUR17202514483,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17202546504,10603.48,3318.16,0.0,0.0,0.0,0.0
FUR17202610881,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17202633957,0.0,0.0,6252.82,6252.82,12693.259999999998,24823.660000000003
FUR17202657774,0.0,0.0,0.0,0.0,0.0,5107.04
FUR17202735931,0.0,0.0,0.0,0.0,8140.82,8140.82
FUR17202760511,0.0,0.0,0.0,6960.82,6960.82,34804.1
FUR17202830039,0.0,0.0,0.0,8140.82,8140.8200000000015,0.0
FUR17203219631,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17203252491,0.0,0.0,0.0,4954.82,0.0,0.0
FUR17203427889,0.0,0.0,0.0,0.0,6252.82,6252.820000000001
FUR17203468229,0.0,0.0,6960.82,6960.82,6737.799999999999,0.0
FUR17203552369,0.0,0.0,0.0,0.0,0.0,40704.1
FUR17204194324,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17204324529,5193.02,0.0,0.0,0.0,0.0,0.0
FUR17204325695,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17204442457,7907.74,0.0,0.0,0.0,0.0,0.0
FUR17204466952,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17204524004,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17204558070,0.0,0.0,0.0,0.0,6960.82,6960.82
FUR17204591655,0.0,0.0,0.0,0.0,12386.46,20644.1
FUR17205412932,6065.2,0.0,0.0,0.0,0.0,0.0
FUR17205495006,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17205496109,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17205969071,0.0,0.0,0.0,0.0,0.0,10417.040000000003
FUR17206329025,12505.64,6782.719999999999,6252.82,6440.44,5005.4000000000015,0.0
FUR17206334373,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17206387271,0.0,0.0,0.0,6252.82,0.0,0.0
FUR17206416423,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17206514227,0.0,0.0,8140.82,0.0,8140.8200000000015,0.0
FUR17207166518,0.0,0.0,4128.82,0.0,0.0,0.0
FUR17207657564,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17207736239,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17207772154,4128.82,4128.82,0.0,0.0,0.0,0.0
FUR17207795122,0.0,0.0,0.0,0.0,12386.46,4128.82
FUR17207849031,0.0,0.0,0.0,0.0,27843.28,0.0
FUR17207911565,0.0,0.0,0.0,0.0,0.0,2087.82
FUR17207947671,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17207958573,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17207979199,0.0,0.0,0.0,0.0,4954.82,0.0
FUR17208189029,0.0,0.0,0.0,0.0,0.0,31264.1
FUR17208477075,8140.82,0.0,0.0,0.0,0.0,0.0
FUR17208482065,0.0,0.0,0.0,0.0,0.0,8257.64
FUR17208482146,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17208698179,13921.64,0.0,0.0,0.0,0.0,0.0
FUR17208720623,4128.83,0.0,0.0,0.0,0.0,0.0
FUR17208761609,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17208829449,13921.64,5781.029999999999,0.0,0.0,0.0,0.0
FUR17209597958,5899.0,0.0,0.0,0.0,0.0,0.0
FUR17209669359,0.0,0.0,0.0,0.0,6252.82,0.0
FUR17209728980,0.0,0.0,0.0,4128.82,8257.64,20644.1
FUR17210217057,0.0,0.0,0.0,0.0,0.0,8141.28
FUR17210318624,0.0,0.0,0.0,0.0,0.0,40704.1
FUR17210537074,8140.82,0.0,0.0,0.0,0.0,0.0
FUR17210676021,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17210682060,0.0,0.0,0.0,0.0,0.0,6606.42
FUR17211162394,0.0,0.0,0.0,0.0,0.0,17804.64
FUR17211178642,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17211276228,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17211429113,0.0,0.0,4714.24,0.0,0.0,0.0
FUR17211473199,0.0,0.0,6252.82,6252.82,0.0,0.0
FUR17211917143,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17211920539,4954.82,0.0,0.0,0.0,0.0,0.0
FUR17212229143,0.0,0.0,0.0,0.0,0.0,19819.28
FUR17212288358,0.0,0.0,0.0,0.0,0.0,8140.82
FUR17212317920,0.0,0.0,0.0,0.0,0.0,13698.62
FUR17212321887,4954.82,0.0,0.0,0.0,0.0,0.0
FUR17212337161,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17212569960,0.0,0.0,0.0,0.0,4128.82,16515.28
FUR17213165413,13557.74,0.0,0.0,0.0,0.0,0.0
FUR17213191170,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17213273598,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17213338516,0.0,0.0,6960.82,0.0,13921.64,0.0
FUR17213351867,9397.46,1536.6000000000004,0.0,0.0,0.0,0.0
FUR17213647813,0.0,0.0,0.0,4707.02,247.79999999999927,0.0
FUR17214070636,3650.3,0.0,0.0,0.0,0.0,0.0
FUR17214154565,0.0,0.0,0.0,0.0,16281.64,8140.82
FUR17214170948,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17214433945,4954.82,0.0,0.0,0.0,0.0,0.0
FUR17214487037,0.0,0.0,0.0,4128.82,4128.82,0.0
FUR17214490932,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17214716579,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17214790478,8140.82,0.0,0.0,0.0,0.0,0.0
FUR17214797017,0.0,0.0,0.0,0.0,4954.82,0.0
FUR17214850002,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17214851383,0.0,0.0,0.0,0.0,8140.82,0.0
FUR17214950904,0.0,0.0,0.0,0.0,4128.82,8257.64
FUR17214964249,6252.82,0.0,0.0,0.0,0.0,0.0
FUR17215313839,6960.82,7530.719999999999,6390.919999999998,0.0,0.0,0.0
FUR17215354125,3778.92,0.0,0.0,0.0,0.0,0.0
FUR17215547320,0.0,0.0,0.0,0.0,0.0,31264.1
FUR17215650948,0.0,0.0,0.0,0.0,6252.82,34828.3
FUR17215652750,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17215665449,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17215762759,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17215781198,0.0,0.0,0.0,0.0,0.0,24774.1
FUR17215824030,0.0,0.0,0.0,0.0,6252.82,0.0
FUR17215840633,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17215849702,0.0,0.0,0.0,0.0,0.0,12386.46
FUR17215913610,0.0,0.0,0.0,6252.82,12505.64,25011.28
FUR17215932091,8140.82,0.0,0.0,0.0,0.0,0.0
FUR17215969536,0.0,0.0,0.0,0.0,4128.82,0.0
FUR17216024139,0.0,0.0,0.0,0.0,9909.64,24774.1
FUR17216249868,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17216561710,6252.82,0.0,0.0,0.0,0.0,0.0
FUR17216619435,0.0,0.0,0.0,0.0,12505.64,6252.82
FUR17216726889,13921.64,589.9200000000001,0.0,0.0,0.0,0.0
FUR17217499142,0.0,0.0,0.0,0.0,258.42,7882.4
FUR17217572382,0.0,0.0,0.0,0.0,4954.82,0.0
FUR17218043875,0.0,0.0,0.0,0.0,0.0,24774.1
FUR17218187015,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17218418983,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17218441141,0.0,0.0,0.0,0.0,6960.82,13921.64
FUR17218446552,5722.92,0.0,0.0,0.0,0.0,0.0
FUR17218525209,0.0,0.0,8140.82,8140.82,8140.82,8140.82
FUR17218875001,0.0,0.0,4954.82,0.0,0.0,0.0
FUR17219759604,0.0,0.0,0.0,0.0,0.0,24774.1
FUR17219826131,0.0,0.0,0.0,0.0,118.0,0.0
FUR17220052598,0.0,0.0,0.0,0.0,6252.82,6252.82
FUR17220170124,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17220529715,0.0,0.0,0.0,0.0,0.0,6899.0
FUR17220714065,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17220740685,0.0,0.0,0.0,0.0,0.0,31264.1
FUR17221461615,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17221484603,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17221534830,6370.93,0.0,0.0,0.0,0.0,0.0
FUR17221549128,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17221563918,0.0,0.0,0.0,0.0,0.0,29728.92
FUR17221950781,6960.83,0.0,0.0,0.0,0.0,0.0
FUR17222429859,0.0,0.0,0.0,0.0,9909.64,0.0
FUR17222447128,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17222457311,9069.84,0.0,0.0,0.0,0.0,0.0
FUR17222722099,0.0,0.0,0.0,0.0,0.0,18758.46
FUR17222792767,0.0,0.0,6960.82,6960.82,4837.18,0.0
FUR17222892303,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17222897299,0.0,0.0,8140.82,8140.82,16281.64,8140.82
FUR17223161758,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17223233118,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17223255344,0.0,0.0,0.0,0.0,0.0,23253.08
FUR17223339601,0.0,0.0,0.0,0.0,0.0,6960.82
FUR17223343793,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17223436389,0.0,0.0,0.0,0.0,0.0,9909.82
FUR17223544624,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17223632824,0.0,0.0,0.0,0.0,0.0,14864.46
FUR17224240249,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17224425366,0.0,0.0,0.0,0.0,0.0,34804.1
FUR17225222297,0.0,495.6,27819.68,0.0,0.0,0.0
FUR17225225294,0.0,0.0,0.0,0.0,0.0,9909.64
FUR17225271113,0.0,0.0,0.0,12505.64,6252.82,6252.82
FUR17225313580,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17225320617,0.0,0.0,0.0,0.0,6252.82,12505.64
FUR17225321961,9909.64,0.0,0.0,0.0,0.0,0.0
FUR17225349595,0.0,0.0,0.0,0.0,0.0,16281.640000000001
FUR17225379854,0.0,0.0,0.0,0.0,0.0,32563.28
FUR17225548030,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17225548145,0.0,0.0,0.0,4954.82,9909.64,19819.28
FUR17225843501,0.0,0.0,0.0,0.0,4128.82,0.0
FUR17226170913,6960.82,0.0,0.0,0.0,0.0,0.0
FUR17226176072,16281.64,8140.82,0.0,0.0,0.0,0.0
FUR17226255893,6960.83,0.0,0.0,0.0,0.0,0.0
FUR17226566007,6252.82,0.0,0.0,0.0,0.0,0.0
FUR17226647801,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17226750052,0.0,0.0,0.0,0.0,0.0,4954.82
FUR17226768745,0.0,0.0,4128.82,0.0,0.0,0.0
FUR17226815205,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17226836409,0.0,0.0,8140.82,0.0,0.0,0.0
FUR17226980005,0.0,0.0,6960.82,6960.82,13921.64,0.0
FUR17227362694,0.0,0.0,0.0,0.0,0.0,24422.46
FUR17227447754,0.0,0.0,0.0,0.0,12505.64,12505.64
FUR17227480556,0.0,0.0,0.0,0.0,6960.82,34804.1
FUR17227689169,4803.72,0.0,0.0,0.0,0.0,0.0
FUR17227734780,0.0,0.0,0.0,247.8,14616.66,0.0
FUR17227840216,0.0,0.0,0.0,0.0,6960.82,0.0
FUR17227857030,0.0,0.0,0.0,0.0,0.0,25011.28
FUR17227975332,0.0,0.0,6960.82,6960.82,7183.84,6737.799999999999
FUR17227986184,0.0,0.0,0.0,0.0,0.0,27843.28
FUR17228265064,0.0,0.0,8140.82,0.0,8140.82,40704.1
FUR17228479747,0.0,0.0,0.0,0.0,0.0,9909.64
FUR17228589022,4287.12,0.0,0.0,0.0,0.0,0.0
FUR17228615101,0.0,0.0,0.0,0.0,0.0,13921.64
FUR17228668355,16281.64,8140.82,8140.82,8140.82,15591.74,0.0
FUR17228673739,3778.92,0.0,0.0,0.0,0.0,0.0
FUR17228711218,12505.64,6782.719999999999,6252.82,6252.82,12505.64,11975.739999999998
FUR17228764052,12505.64,0.0,0.0,0.0,0.0,0.0
FUR17229339548,0.0,0.0,6134.82,6134.82,6301.200000000001,0.0
FUR17229359461,0.0,0.0,0.0,0.0,0.0,12505.64
FUR17229429643,16281.640000000001,0.0,0.0,0.0,0.0,0.0
FUR17229464352,0.0,419.9,4534.92,0.0,0.0,0.0
FUR17229480942,0.0,0.0,0.0,0.0,7078.82,0.0
FUR17229553414,0.0,0.0,0.0,0.0,0.0,6252.82
FUR17229734034,0.0,0.0,0.0,0.0,0.0,12505.64
FUR17230168291,4534.92,0.0,0.0,0.0,0.0,0.0
FUR17230172510,0.0,0.0,6252.82,0.0,0.0,0.0
FUR17230481248,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17231028900,0.0,0.0,0.0,0.0,0.0,16281.64
FUR17231080195,9489.74,0.0,0.0,0.0,0.0,0.0
